1.00E-05	169.811
1.10E-05	161.796
1.11E-05	161.257
1.22E-05	154.168
1.23E-05	153.145
1.34E-05	146.909
1.37E-05	145.446
1.48E-05	140.001
1.52E-05	138.145
1.63E-05	133.428
1.69E-05	131.217
1.80E-05	127.174
1.88E-05	124.649
1.99E-05	121.225
2.09E-05	118.418
2.19E-05	115.565
2.32E-05	112.513
2.42E-05	110.183
2.57E-05	106.911
2.67E-05	105.064
2.86E-05	101.605
2.94E-05	100.196
3.18E-05	96.5728
3.24E-05	95.568
3.53E-05	91.8071
3.58E-05	91.1685
3.92E-05	87.2899
3.95E-05	86.9873
4.35E-05	83.0178
4.38E-05	82.7515
4.80E-05	79.2527
4.90E-05	78.4939
5.30E-05	75.6737
5.49E-05	74.4701
5.84E-05	72.2723
6.14E-05	70.6686
6.44E-05	69.0404
6.86E-05	67.078
7.11E-05	65.9705
7.68E-05	63.6877
7.84E-05	63.0557
8.65E-05	60.2845
9.54E-05	57.671
9.74E-05	57.1442
0.000105235	55.188
0.000109753	54.1862
0.000116078	52.831
0.000124501	51.2374
0.000128039	50.5904
0.000141232	48.4623
0.000155784	46.4624
0.00016134	45.7881
0.000171835	44.5607
0.000185603	43.1417
0.00018954	42.7498
0.00020907	41.0402
0.000213515	40.6971
0.000230612	39.4257
0.000247345	38.3308
0.000254374	37.8868
0.000280584	36.4334
0.000288556	36.0443
0.000309494	35.0608
0.000341383	33.746
0.000376558	32.5202
0.00040673	31.5979
0.000415358	31.3434
0.000458155	30.2393
0.000491399	29.4877
0.000505362	29.1834
0.000557433	28.1918
0.000606315	27.3771
0.000614869	27.2396
0.000678223	26.3514
0.000748105	25.4954
0.000764011	25.3249
0.000825188	24.6945
0.000910213	23.9305
0.00099003	23.3043
0.001004	23.1986
0.00110745	22.5176
0.00122155	21.8633
0.00132867	21.3276
0.00134742	21.2372
0.00148625	20.6554
0.00163939	20.0972
0.00180831	19.5612
0.00187281	19.3827
0.00199463	19.0586
0.00220016	18.584
0.00242685	18.1292
0.00267691	17.693
0.0028312	17.4587
0.00295273	17.2812
0.00325697	16.8959
0.00359256	16.5276
0.00396272	16.1751
0.00437103	15.8374
0.00478787	15.5377
0.00482141	15.5144
0.00531819	15.2163
0.00586616	14.9316
0.00647059	14.6597
0.0071373	14.3999
0.00787271	14.1515
0.00868389	13.9138
0.00957865	13.6861
0.00971379	13.6561
0.0105656	13.475
0.0116543	13.2747
0.0128551	13.0839
0.0141796	12.9019
0.0156406	12.7285
0.0172522	12.5629
0.0190298	12.4046
0.0209906	12.253
0.0231534	12.1082
0.0252419	11.986
0.0253	11.9829
0.0279068	11.8548
0.0307823	11.7328
0.033954	11.6168
0.0374525	11.5066
0.0416029	11.394
0.0458895	11.2938
0.0506179	11.1983
0.0558334	11.1073
0.0615863	11.0207
0.0679319	10.9382
0.0754563	10.8545
0.0832311	10.7795
0.091807	10.7079
0.101266	10.6396
0.111701	10.5744
0.12321	10.5121
0.135905	10.4526
0.149908	10.396
0.166521	10.3376
0.183679	10.2854
0.202604	10.2353
0.22348	10.1873
0.225046	10.1838
0.246507	10.1412
0.249985	10.1343
0.264393	10.1096
0.271906	10.0971
0.277674	10.0875
0.302023	10.0524
0.308445	10.0432
0.333143	10.0124
0.340226	10.0035
0.375282	9.96556
0.380577	9.95982
0.41685	9.92564
0.41979	9.92287
0.459801	9.88962
0.463044	9.88693
0.507177	9.8546
0.510755	9.85197
0.559435	9.82055
0.567328	9.81545
0.62143	9.78483
0.630198	9.77986
0.690262	9.74983
0.7	9.74496
0.761385	9.71793
0.78302	9.70841
0.84576	9.68399
0.875885	9.67227
0.939439	9.65036
0.966133	9.64115
1.05827	9.61226
1.06568	9.60994
1.16731	9.58102
1.28758	9.54987
1.4302	9.51644
1.57757	9.4853
1.58869	9.48318
1.75239	9.45207
1.76466	9.44994
1.78956	9.44562
1.87422	9.42599
1.96022	9.40746
2.06155	9.38562
2.17734	9.36279
2.24233	9.34998
2.41863	9.31838
2.42188	9.31779
2.65284	9.28119
2.68652	9.2766
2.80184	9.26088
2.8254	9.25578
2.94272	9.23278
2.98147	9.22518
2.98825	9.22385
3.13851	9.19767
3.24292	9.18202
3.29615	9.17404
3.43764	9.15674
3.47823	9.15292
3.53057	9.14799
3.56026	9.14206
3.68707	9.12063
3.70466	9.11825
3.79184	9.10646
3.89959	9.09579
3.91819	9.09479
4.0104	9.08981
4.06151	9.08969
4.09567	9.085
4.115	9.08337
4.15345	9.08013
4.21205	9.07945
4.25313	9.08441
4.27629	9.09231
4.28788	9.09958
4.2988	9.11058
4.30168	9.11504
4.30699	9.1233
4.31519	9.14218
4.32065	9.15962
4.32611	9.18223
4.33158	9.21123
4.33675	9.24576
4.34193	9.28819
4.3471	9.33931
4.35228	9.39951
4.35665	9.45731
4.36102	9.52095
4.36792	9.63084
4.37942	9.82311
4.38632	9.92896
4.39092	9.98912
4.39552	10.0375
4.39989	10.0704
4.40426	10.0888
4.40771	10.0926
4.41116	10.0868
4.41576	10.0645
4.42036	10.0267
4.42496	9.97544
4.42956	9.91336
4.43646	9.80652
4.45026	9.58054
4.45601	9.49417
4.46158	9.41923
4.46498	9.379
4.46584	9.36878
4.47009	9.32437
4.4713	9.31345
4.47435	9.28538
4.47849	9.25266
4.48453	9.21362
4.49056	9.18345
4.4966	9.16047
4.50465	9.13838
4.51443	9.12067
4.52593	9.10774
4.53168	9.10328
4.54893	9.09444
4.57074	9.08861
4.60028	9.08638
4.61893	9.08496
4.6841	9.09003
4.73099	9.0994
4.75018	9.10324
4.79819	9.11843
4.8172	9.12048
4.83158	9.12384
4.88516	9.13638
4.93407	9.1549
4.95408	9.16248
5.0065	9.19
5.03898	9.21175
5.0392	9.2119
5.05942	9.2208
5.11007	9.25147
5.11283	9.25314
5.16673	9.2962
5.18216	9.31201
5.21895	9.34972
5.22141	9.35162
5.25527	9.38652
5.27659	9.40848
5.32941	9.479
5.33229	9.48284
5.36725	9.53987
5.36977	9.54332
5.4046	9.60029
5.40752	9.60507
5.44553	9.6789
5.46166	9.71584
5.48109	9.76037
5.48381	9.76575
5.51924	9.85005
5.52236	9.85745
5.56118	9.96739
5.57764	10.0228
5.59763	10.0901
5.60027	10.0981
5.63659	10.2307
5.63964	10.2418
5.66937	10.3689
5.67608	10.4017
5.6766	10.4043
5.6991	10.5063
5.71612	10.5953
5.72925	10.6639
5.75616	10.8259
5.75669	10.8292
5.7594	10.8443
5.7897	11.0406
5.79676	11.0937
5.82027	11.2706
5.83736	11.4199
5.83791	11.4246
5.85085	11.5312
5.87854	11.7982
5.88171	11.8288
5.89953	12.0247
5.90239	12.0546
5.90942	12.1368
5.92306	12.2961
5.9406	12.525
5.94373	12.5659
5.96174	12.8285
5.96469	12.8696
5.97192	12.9826
5.98566	13.1976
6.00324	13.507
6.00662	13.5666
6.02482	13.9274
6.02759	13.9803
6.035	14.1411
6.04885	14.4417
6.05617	14.6223
6.06717	14.8937
6.07011	14.9641
6.07734	15.1624
6.09136	15.5465
6.09867	15.7714
6.10731	16.0376
6.10982	16.1233
6.12014	16.467
6.1234	16.5758
6.13957	17.1752
6.14161	17.2594
6.15277	17.7205
6.15574	17.8409
6.16308	18.1736
6.17191	18.5737
6.18471	19.2238
6.18521	19.2491
6.18808	19.3928
6.20104	20.1221
6.20433	20.3072
6.21737	21.1365
6.21764	21.1539
6.22073	21.3474
6.2337	22.2726
6.23712	22.5166
6.23957	22.7111
6.24806	23.3786
6.25003	23.5487
6.25899	24.3189
6.2615	24.5559
6.26644	25.0172
6.26992	25.3419
6.28085	26.4626
6.283	26.7045
6.28343	26.7528
6.29101	27.5978
6.29957	28.6614
6.30509	29.3488
6.30536	29.3861
6.31061	30.1074
6.31448	30.6405
6.32165	31.7179
6.32387	32.052
6.3255	32.3199
6.33269	33.4979
6.33326	33.5911
6.34265	35.2798
6.34373	35.4944
6.34563	35.8708
6.35204	37.1333
6.35307	37.3588
6.36142	39.1769
6.36453	39.9189
6.36577	40.2132
6.36907	40.9998
6.37599	42.7926
6.37672	42.9812
6.38437	45.1435
6.3859	45.6166
6.38745	46.0962
6.39202	47.5047
6.39509	48.5456
6.39967	50.0932
6.40274	51.235
6.40732	52.94
6.41038	54.1952
6.41497	56.0779
6.41803	57.4669
6.42261	59.5502
6.42567	61.0759
6.42873	62.6015
6.43332	65.096
6.43447	65.7197
6.43485	65.9278
6.44097	69.5665
6.44403	71.5606
6.44709	73.557
6.44862	74.6545
6.45168	76.8496
6.45321	77.9484
6.45627	80.3731
6.45742	81.2823
6.45933	82.7994
6.46162	84.8157
6.462	85.1521
6.46545	88.1799
6.46621	88.9284
6.46774	90.4269
6.46965	92.3001
6.47157	94.1754
6.4731	95.8524
6.47463	97.5313
6.47654	99.63
6.47768	100.891
6.47921	102.751
6.48074	104.614
6.48151	105.545
6.48227	106.478
6.4838	108.52
6.4861	111.588
6.48686	112.611
6.48839	114.863
6.48935	116.271
6.49107	118.809
6.49145	119.373
6.49279	121.555
6.49451	124.364
6.49604	126.864
6.49623	127.212
6.49795	130.346
6.4991	132.438
6.50078	135.509
6.50086	135.649
6.50247	138.946
6.50415	142.404
6.50568	145.552
6.50583	145.9
6.50729	149.215
6.50874	152.534
6.50889	152.884
6.51019	156.143
6.51164	159.79
6.51256	162.098
6.51325	164.014
6.51486	168.493
6.51623	172.339
6.51646	173.042
6.51767	176.741
6.51876	180.092
6.51899	180.799
6.52012	184.573
6.52036	185.406
6.52145	189.058
6.52174	190.02
6.52279	193.886
6.52327	195.646
6.52413	198.814
6.5248	201.282
6.52541	203.773
6.52633	207.516
6.52664	208.764
6.52786	213.764
6.52786	213.764
6.52908	219.311
6.52939	220.701
6.53023	224.522
6.53092	227.655
6.53184	232.297
6.53245	235.399
6.53344	240.441
6.53398	243.163
6.53505	249.232
6.53551	251.84
6.53666	258.36
6.53704	260.54
6.53826	268.226
6.53857	270.152
6.53933	274.968
6.53949	276.029
6.54071	284.537
6.54117	287.735
6.54193	293.064
6.54224	295.201
6.54316	302.251
6.54331	303.429
6.54438	311.674
6.54453	312.953
